node1,node2
2619,328
2619,2708
2619,1774
595,233
595,121
2056,2095
2056,271
2304,2297
2304,908
2297,2304
2297,3109
1058,3478
1058,1211
1058,2454
2129,3194
2129,2454
2671,2977
2671,1815
1059,1055
2237,2274
2237,2170
2481,3408
2481,1858
65,744
65,743
980,1488
980,2882
980,3726
2101,2470
2470,1230
2470,3342
2470,2643
2470,2101
2470,2646
2470,1277
1357,1461
1357,1511
81,647
647,81
647,2855
780,3752
780,1139
780,1598
1598,1139
1598,1572
1598,780
1946,3254
1946,2894
1946,2516
1946,1030
2516,1946
61,240
1294,915
1434,1208
1319,3230
1319,1391
1391,1319
506,514
387,293
989,1418
989,1068
1367,817
165,432
532,27
1427,525
1427,1550
2006,1824
272,914
272,516
272,1551
516,272
914,272
914,2713
914,1551
939,1242
1242,939
331,179
331,101
331,774
2490,1807
802,1168
802,973
1048,984
984,1048
984,3492
1542,801
1960,3556
1960,1949
1949,1960
678,528
528,678
291,3620
291,487
2114,1928
2114,1923
2114,2124
2272,1176
2272,1866
895,2723
895,1436
1436,895
1848,2483
1005,1313
1005,3461
1168,802
1168,2995
2631,2601
2601,2631
1915,2497
1915,1981
2497,3595
2497,1915
1981,1915
1981,2491
1913,416
1913,1803
891,3002
891,1437
2587,2312
1160,1166
1166,1160
2238,2271
782,1532
782,3486
2407,2704
2407,1631
2704,209
2704,2407
1035,1216
1035,714
1035,1218
1299,1216
1299,1218
1299,714
1299,1392
1299,3285
1424,1218
1424,1530
1424,1799
833,1218
833,3715
833,1796
833,714
833,1516
833,3088
833,2001
1096,2803
1096,1069
2531,2566
2550,2045
2550,3710
2037,1584
2037,288
2037,2151
2565,2157
1660,952
1660,1083
1083,2752
1083,3622
1083,3078
1083,3600
1083,1660
952,1064
952,2724
952,1660
2611,3297
2611,1763
2611,2606
1324,260
1324,1543
1324,3697
1324,1747
1324,2076
2119,2154
2119,2909
2154,2119
1614,1619
1614,1613
1162,3240
1162,1613
1723,1722
1723,1619
784,3525
784,1613
784,845
784,2962
784,917
784,1338
845,784
917,784
917,850
917,1338
850,917
1015,2912
1015,1338
1015,852
1015,996
1519,1177
1519,963
2201,2233
299,1827
299,2083
299,746
299,596
299,2110
596,299
2641,1745
2641,380
1473,1249
1473,1474
1473,380
1518,1536
2058,2232
2058,755
2058,757
1785,3675
1785,3347
1785,2564
1821,1801
1821,834
2086,2065
2086,3167
2086,1231
2211,1232
2211,3648
2211,1971
2211,854
2688,2216
2688,1784
2688,1840
2688,1839
2705,2216
2705,1839
2705,1840
2705,3601
2705,1784
2643,2646
2643,3045
2643,2470
2646,2643
2646,2955
2646,2470
1936,2940
1936,1943
1104,1260
1104,1262
1262,1104
1262,3123
1839,2688
1839,2705
1839,290
1839,2734
1840,2688
1840,2705
1279,1065
2133,1925
2133,2206
2133,2199
1925,2392
1925,2133
1925,2206
1925,3679
2267,3507
2267,2196
2269,2277
1984,2379
1984,3300
1984,2206
2379,1984
2379,2206
2392,3010
2392,3330
2392,1925
2512,1930
1930,2512
972,953
953,2771
953,972
2065,1985
2065,2086
1167,3065
1167,1330
1167,1331
1167,1332
1331,3473
1331,1167
1332,1167
1789,2469
2469,1789
2621,2105
2621,2794
2105,2931
2105,2621
2668,2365
2668,3670
2121,3273
2121,2212
2212,2121
2212,3311
1387,1239
1239,1387
1239,3069
1817,2464
2464,1817
2697,2288
2697,2698
2697,2700
2697,1759
2700,2697
2700,2698
2288,2697
2288,1759
2698,2697
2698,2700
2698,3238
2698,1759
1759,2288
1759,2697
1759,2698
1300,1320
1300,1342
2386,2387
2387,2386
1912,304
1912,1932
1912,2952
1681,1682
1682,1681
2661,2242
2661,2375
2661,2506
2661,2730
2661,2159
2661,1910
2661,2906
2373,2374
2373,2507
2373,2413
2373,2414
2373,916
2373,1366
2374,2373
2374,2507
2374,2513
2374,916
2374,1366
1751,2691
1751,3108
2691,1751
888,896
888,41
888,1731
1731,888
1731,2739
896,888
896,468
896,1372
896,3271
894,1255
904,352
904,292
904,1733
904,115
904,1372
904,889
904,892
1372,904
1372,3244
1372,352
1372,896
2025,2153
2025,2377
2025,2693
2693,2025
2693,3702
2377,2025
2377,491
2377,468
2153,2022
2153,1992
2153,2025
2153,2699
2153,2219
2153,2318
2153,1713
2153,2002
2153,115
2153,1716
2153,2008
2153,889
2153,1977
2153,1982
2699,2153
2699,2947
1977,2153
1977,2219
1977,2510
1977,2318
1992,2153
1992,1713
1716,1991
1716,2153
1716,138
1716,41
1716,3339
1716,1713
1716,892
1716,1982
2002,2153
2002,1713
2002,2510
2219,2008
2219,2153
2219,1977
2219,2022
2318,2153
2318,1977
2318,3429
2318,491
2008,2153
2008,2219
2008,2022
2022,2008
2022,2153
2022,2219
2022,3649
2247,2701
2247,2263
2701,2263
2701,2247
2263,2701
2263,3118
2263,2247
777,3000
777,533
1742,2456
1742,3510
1870,1713
1870,2362
1870,3748
1978,1713
1978,2510
1991,1713
1991,1716
1991,2510
468,896
468,2377
468,3401
468,491
468,1713
468,182
2510,416
2510,1991
2510,2362
2510,1713
2510,2002
2510,1977
2510,1978
2285,2138
2285,3578
2285,2311
1398,1383
1384,2915
1384,1383
2234,2208
2234,3114
2208,1761
2208,2313
2208,2902
2208,2936
2208,2234
2208,2235
2208,126
2235,2208
2362,2510
2362,1870
182,491
182,468
491,2377
491,2318
491,3024
491,468
491,182
126,2208
126,94
2313,2208
358,1255
358,95
1761,2208
1906,2421
1156,1013
1013,1156
1796,833
1796,2001
1796,1917
1796,1030
2001,833
2001,3490
2001,1796
2001,3092
2001,2877
1392,1299
589,592
589,282
589,1509
282,592
282,3435
282,589
592,1509
592,3750
592,589
592,1144
592,282
1144,592
1144,1509
1509,592
1509,1144
1509,589
1798,2120
1798,3641
2120,1798
1134,1264
1134,2281
2009,2534
2534,2009
2515,2003
2515,1999
2003,2515
2003,1999
2264,2519
2519,2264
1653,1385
1653,3023
1873,1998
1998,1873
2491,1981
2507,371
2507,2373
2507,2374
2507,2239
2595,2562
2595,1315
2595,2452
2452,1315
2452,2595
1777,2064
1777,1802
2064,1777
2064,1802
1802,2064
1802,1777
2538,2325
2553,1875
2503,2358
2503,3255
2358,3417
2358,3332
2358,2503
1511,3505
1511,1357
1750,2106
1629,796
796,1629
796,3261
1874,1920
1920,1874
2069,2434
2069,260
2069,2725
619,260
2579,2336
2579,3259
2579,2279
2599,2162
1866,2272
2125,2116
2125,3669
1120,2275
1120,1677
1677,1120
1551,272
1551,914
2337,2218
2337,2610
2337,2606
2610,2337
1929,2349
2349,1929
571,2816
571,1762
571,2694
571,424
571,19
571,2714
571,2331
571,2495
2331,3218
2331,571
2331,2694
2331,3639
424,571
424,3076
1762,571
1762,2694
1762,2495
2694,2331
2694,1762
2694,571
2694,2495
2533,2762
2533,2517
2533,3582
2517,2533
1659,1652
1659,1093
1659,1094
1652,1659
1094,355
1094,1659
1094,2228
1094,2085
2085,2228
2085,1093
2085,1094
2068,355
2068,2228
617,226
617,3314
226,617
2142,2096
2096,2142
1477,1252
2185,2109
2109,2185
2117,2639
2639,2117
1247,1211
1884,745
1884,1902
1884,1885
1884,1886
1902,3274
1902,1884
1902,1885
1902,1886
1902,1887
1885,745
1885,1902
1885,3152
1885,1884
1885,1886
1887,2258
1887,1902
2708,2619
2709,456
2710,102
2711,1126
2712,1003
2713,914
2714,571
2715,419
2716,2233
2717,356
2718,2418
2719,1728
2720,130
2721,122
2722,383
2723,895
2724,952
2725,2069
2726,2465
2727,108
2728,2298
2729,814
2730,2661
2731,2232
2732,1718
2733,902
2734,1839
2735,2413
2736,1139
2737,26
2738,653
2739,1731
2740,1393
2741,1138
2742,636
2743,881
2744,1378
2745,418
2746,379
2747,1556
2748,396
2749,1470
2750,1408
2751,2472
2752,1083
2753,177
2754,1881
2755,2196
2756,511
2757,1550
2758,322
2759,2261
2760,1200
2761,2574
2762,2533
2763,1481
2764,2364
2765,787
2766,284
2767,187
2768,933
2769,1185
2770,326
2771,953
2772,413
2773,1556
2774,1138
2775,1857
2776,2603
2777,1494
2778,666
2779,1516
2780,1455
2781,858
2782,1093
2783,2654
2784,292
2785,2495
2786,2600
2787,700
2788,2187
2789,1002
2790,669
2791,1893
2792,1554
2793,1105
2794,2621
2795,2281
2796,899
2797,1328
2798,229
2799,938
2800,131
2801,1292
2802,1643
2803,1096
2804,271
2805,864
2806,2323
2807,1288
2808,870
2809,2684
2810,2044
2811,1620
2812,2633
2813,1879
2814,585
2815,1084
2816,571
2817,1010
2818,2299
2819,2207
2820,1076
2821,2394
2822,1754
2823,2390
2824,1635
2825,1482
2826,898
2827,566
2828,2087
2829,2021
2830,372
2831,192
2832,449
2833,626
2834,2570
2835,655
2836,1729
2837,2442
2838,260
2839,1576
2840,1563
2841,2440
2842,1917
2843,2167
2844,1029
2845,2266
2846,47
2847,469
2848,2199
2849,1092
2850,2625
2851,1393
2852,456
2853,1202
2854,1780
2855,647
2856,1858
2857,13
2858,1078
2859,2050
2860,731
2861,2079
2862,435
2863,2561
2864,1222
2865,2617
2866,2079
2867,2494
2868,814
2869,626
2870,1531
2871,661
2872,2209
2873,2172
2874,2
2875,2453
2876,1327
2877,2001
2878,79
2879,458
2880,1486
2881,1259
2882,980
2883,237
2884,986
2885,2323
2886,322
2887,350
2888,1990
2889,283
2890,2181
2891,515
2892,525
2893,2702
2894,1946
2895,2251
2896,676
2897,1085
2898,2161
2899,2484
2900,1733
2901,867
2902,2208
2903,823
2904,1276
2905,1634
2906,2661
2907,1529
2908,1794
2909,2119
2910,1849
2911,495
2912,1015
2913,920
2914,262
2915,1384
2916,86
2917,2409
2918,2268
2919,942
2920,2410
2921,902
2922,29
2923,290
2924,2584
2925,241
2926,937
2927,276
2928,128
2929,1353
2930,290
2931,2105
2932,974
2933,1140
2934,1988
2935,877
2936,2208
2937,541
2938,2338
2939,2360
2940,1936
2941,995
2942,1937
2943,1667
2944,779
2945,386
2946,397
2947,2699
2948,1765
2949,1451
2950,1734
2951,1683
2952,1912
2953,221
2954,2676
2955,2646
2956,403
2957,248
2958,1649
2959,1389
2960,447
2961,1018
2962,784
2963,779
2964,2196
2965,1837
2966,574
2967,1728
2968,751
2969,1140
2970,1894
2971,1023
2972,308
2973,1815
2974,2254
2975,401
2976,207
2977,2671
2978,2214
2979,60
2980,382
2981,968
2982,681
2983,1664
2984,1989
2985,1971
2986,875
2987,1642
2988,240
2989,674
2990,1552
2991,8
2992,1599
2993,1086
2994,1863
2995,1168
2996,1732
2997,2276
2998,1993
2999,634
3000,777
3001,1215
3002,891
3003,239
3004,2372
3005,2220
3006,249
3007,1284
3008,234
3009,205
3010,2392
3011,1952
3012,2059
3013,2175
3014,644
3015,232
3016,2080
3017,328
3018,761
3019,280
3020,2437
3021,278
3022,963
3023,1653
3024,491
3025,2333
3026,1008
3027,2371
3028,2435
3029,162
3030,2536
3031,335
3032,1717
3033,2692
3034,2390
3035,2315
3036,2141
3037,1295
3038,1068
3039,836
3040,1286
3041,977
3042,1087
3043,1621
3044,536
3045,2643
3046,1228
3047,1872
3048,1295
3049,297
3050,38
3051,1877
3052,2544
3053,2306
3054,409
3055,300
3056,2202
3057,873
3058,2072
3059,1086
3060,542
3061,1429
3062,281
3063,1000
3064,1513
3065,1167
3066,646
3067,1794
3068,2225
3069,1239
3070,2505
3071,2678
3072,2166
3073,32
3074,2271
3075,1226
3076,424
3077,550
3078,1083
3079,472
3080,438
3081,2266
3082,636
3083,1115
3084,1154
3085,2477
3086,862
3087,1404
3088,833
3089,2597
3090,1081
3091,2070
3092,2001
3093,1028
3094,208
3095,378
3096,2598
3097,1734
3098,1133
3099,180
3100,14
3101,1366
3102,535
3103,2609
3104,1072
3105,661
3106,1809
3107,2259
3108,1751
3109,2297
3110,39
3111,458
3112,308
3113,610
3114,2234
3115,147
3116,1512
3117,2385
3118,2263
3119,606
3120,1760
3121,522
3122,171
3123,1262
3124,1493
3125,163
3126,1465
3127,860
3128,1022
3129,421
3130,1448
3131,2293
3132,1664
3133,2542
3134,633
3135,969
3136,665
3137,725
3138,1688
3139,101
3140,734
3141,1360
3142,1686
3143,1016
3144,1092
3145,652
3146,442
3147,1566
3148,158
3149,1927
3150,911
3151,817
3152,1885
3153,1432
3154,1250
3155,932
3156,913
3157,96
3158,2703
3159,791
3160,1632
3161,1344
3162,1141
3163,284
3164,1143
3165,1438
3166,2627
3167,2086
3168,1637
3169,2196
3170,1356
3171,113
3172,472
3173,1069
3174,731
3175,2378
3176,1087
3177,156
3178,444
3179,2443
3180,1779
3181,1415
3182,1284
3183,1787
3184,2483
3185,2094
3186,473
3187,1577
3188,2361
3189,778
3190,1043
3191,181
3192,1786
3193,6
3194,2129
3195,2205
3196,807
3197,1491
3198,1766
3199,286
3200,1352
3201,2552
3202,1285
3203,510
3204,1230
3205,2077
3206,1266
3207,1672
3208,1336
3209,1648
3210,1211
3211,2270
3212,521
3213,785
3214,1722
3215,1552
3216,712
3217,2521
3218,2331
3219,1232
3220,1663
3221,2244
3222,1
3223,1244
3224,1175
3225,860
3226,1760
3227,2375
3228,2484
3229,2681
3230,1319
3231,1904
3232,1809
3233,1811
3234,875
3235,2093
3236,1938
3237,695
3238,2698
3239,347
3240,1162
3241,2111
3242,2592
3243,2536
3244,1372
3245,382
3246,962
3247,1271
3248,920
3249,815
3250,603
3251,100
3252,189
3253,1002
3254,1946
3255,2503
3256,298
3257,1865
3258,1697
3259,2579
3260,2357
3261,796
3262,1572
3263,2024
3264,1636
3265,999
3266,604
3267,2687
3268,22
3269,436
3270,1741
3271,896
3272,720
3273,2121
3274,1902
3275,205
3276,2283
3277,1020
3278,497
3279,1869
3280,546
3281,1903
3282,2175
3283,2289
3284,2438
3285,1299
3286,1812
3287,2509
3288,2067
3289,1747
3290,2244
3291,1826
3292,651
3293,1944
3294,1843
3295,1061
3296,1012
3297,2611
3298,1135
3299,2135
3300,1984
3301,2567
3302,979
3303,1124
3304,1801
3305,317
3306,1170
3307,960
3308,1112
3309,1375
3310,1309
3311,2212
3312,330
3313,566
3314,617
3315,947
3316,1568
3317,625
3318,876
3319,263
3320,1699
3321,1669
3322,1355
3323,2222
3324,1908
3325,1703
3326,255
3327,847
3328,1720
3329,1595
3330,2392
3331,80
3332,2358
3333,1558
3334,1953
3335,24
3336,1440
3337,1223
3338,1597
3339,1716
3340,2204
3341,2236
3342,2470
3343,903
3344,1999
3345,898
3346,1117
3347,1785
3348,1989
3349,118
3350,1592
3351,1376
3352,1656
3353,676
3354,1914
3355,522
3356,2548
3357,2187
3358,110
3359,1613
3360,2424
3361,2311
3362,111
3363,343
3364,2632
3365,1755
3366,555
3367,1891
3368,744
3369,205
3370,1065
3371,1552
3372,1340
3373,866
3374,1862
3375,1338
3376,1382
3377,1552
3378,1139
3379,1726
3380,1033
3381,335
3382,1926
3383,79
3384,2209
3385,213
3386,1433
3387,918
3388,2662
3389,281
3390,2669
3391,164
3392,127
3393,1012
3394,816
3395,83
3396,2544
3397,624
3398,977
3399,517
3400,1939
3401,468
3402,2310
3403,892
3404,1904
3405,1049
3406,1510
3407,687
3408,2481
3409,2487
3410,469
3411,670
3412,1274
3413,442
3414,2370
3415,105
3416,1277
3417,2358
3418,1537
3419,1624
3420,812
3421,311
3422,2425
3423,2569
3424,994
3425,417
3426,1235
3427,2459
3428,495
3429,2318
3430,168
3431,1422
3432,2182
3433,1754
3434,1517
3435,282
3436,2072
3437,2652
3438,1397
3439,51
3440,1720
3441,2007
3442,432
3443,1775
3444,1483
3445,2603
3446,1883
3447,626
3448,1783
3449,721
3450,2137
3451,2664
3452,1106
3453,2522
3454,2204
3455,1980
3456,1904
3457,1784
3458,2426
3459,1099
3460,1320
3461,1005
3462,354
3463,1142
3464,1846
3465,998
3466,1903
3467,2334
3468,2499
3469,1552
3470,1377
3471,117
3472,2024
3473,1331
3474,744
3475,1997
3476,868
3477,1453
3478,1058
3479,1394
3480,1145
3481,2441
3482,1131
3483,2276
3484,41
3485,2116
3486,782
3487,350
3488,988
3489,1664
3490,2001
3491,2274
3492,984
3493,1950
3494,2645
3495,2010
3496,1835
3497,70
3498,381
3499,1205
3500,907
3501,1656
3502,996
3503,1254
3504,2382
3505,1511
3506,1938
3507,2267
3508,2174
3509,1408
3510,1742
3511,2254
3512,1354
3513,1441
3514,1858
3515,1109
3516,1255
3517,1029
3518,944
3519,494
3520,788
3521,1292
3522,489
3523,2194
3524,758
3525,784
3526,886
3527,1983
3528,1132
3529,2414
3530,2148
3531,2444
3532,1159
3533,411
3534,795
3535,1213
3536,931
3537,1478
3538,734
3539,1238
3540,57
3541,2187
3542,518
3543,1123
3544,186
3545,223
3546,2266
3547,1196
3548,517
3549,2612
3550,2010
3551,420
3552,50
3553,2351
3554,1164
3555,1922
3556,1960
3557,1804
3558,1395
3559,755
3560,210
3561,1034
3562,1956
3563,467
3564,267
3565,1641
3566,2014
3567,303
3568,2363
3569,2578
3570,219
3571,621
3572,611
3573,2305
3574,1244
3575,348
3576,1016
3577,485
3578,2285
3579,1704
3580,2483
3581,2441
3582,2533
3583,924
3584,2140
3585,1558
3586,1845
3587,1813
3588,1217
3589,2410
3590,1756
3591,1250
3592,2329
3593,2543
3594,246
3595,2497
3596,406
3597,851
3598,2562
3599,864
3600,1083
3601,2705
3602,332
3603,643
3604,982
3605,711
3606,2260
3607,307
3608,641
3609,10
3610,1673
3611,1845
3612,2432
3613,1924
3614,1192
3615,133
3616,948
3617,1180
3618,1158
3619,1859
3620,291
3621,956
3622,1083
3623,2560
3624,2415
3625,810
3626,1741
3627,470
3628,2230
3629,920
3630,2652
3631,610
3632,1088
3633,582
3634,292
3635,244
3636,679
3637,1259
3638,2437
3639,2331
3640,1182
3641,1798
3642,509
3643,1919
3644,1245
3645,1648
3646,1115
3647,2049
3648,2211
3649,2022
3650,1793
3651,329
3652,2449
3653,163
3654,1769
3655,1320
3656,2472
3657,1025
3658,105
3659,374
3660,937
3661,2356
3662,2404
3663,84
3664,1103
3665,2360
3666,164
3667,717
3668,1927
3669,2125
3670,2668
3671,1811
3672,1139
3673,743
3674,2397
3675,1785
3676,2600
3677,2014
3678,373
3679,1925
3680,1425
3681,1672
3682,1365
3683,1315
3684,428
3685,658
3686,1350
3687,1686
3688,2029
3689,1180
3690,1640
3691,2253
3692,150
3693,1862
3694,360
3695,1288
3696,1033
3697,1324
3698,474
3699,1655
3700,2107
3701,4
3702,2693
3703,2222
3704,1892
3705,1692
3706,222
3707,768
3708,2123
3709,1481
3710,2550
3711,2041
3712,2561
3713,1810
3714,211
3715,833
3716,1093
3717,2249
3718,536
3719,1179
3720,1794
3721,1985
3722,497
3723,118
3724,2580
3725,2493
3726,980
3727,648
3728,1272
3729,2256
3730,56
3731,2262
3732,1671
3733,381
3734,920
3735,464
3736,1890
3737,481
3738,2653
3739,630
3740,2041
3741,1195
3742,2084
3743,1119
3744,1701
3745,1976
3746,1934
3747,998
3748,1870
3749,2257
3750,592
3751,1571
3752,780
3753,2455
3754,2081
